player_year,MP_x,tchs,2P,3P,3PA,FTr,TS%_x,ORB,TRB,AST%,STL%,BLK%,3PAr,DWS,DBPM,dist,dfga,label
JJ Hickson/2014-15,19.3,26.2962962963,5.6,0.0,0.1,0.43799999999999994,0.504,3.8,11.5,6.5,1.3,1.9,0.004,1.4,0.4,1.20296296296,3.9259259259300006,3
Shaun Livingston/2016-17,17.7,32.5108695652,4.6,0.0,0.1,0.19,0.568,0.7,4.0,13.5,1.4,1.2,0.009000000000000001,1.6,0.5,1.2030434782600001,1.0434782608700002,12
CJ Miles/2015-16,22.9,25.298850574699998,2.9,3.5,9.5,0.196,0.547,0.6,4.3,7.0,1.8,1.6,0.61,1.9,-1.2,1.20344827586,1.7586206896599998,3
Willie CauleyStein/2016-17,18.9,24.6296296296,6.5,0.0,0.1,0.314,0.5579999999999999,2.2,8.6,9.4,1.9,2.9,0.004,1.5,0.9,1.20567901235,2.67901234568,3
Gary Neal/2014-15,22.1,28.880597014899998,4.2,1.5,4.9,0.268,0.483,0.4,3.9,14.5,1.0,0.1,0.326,0.8,-2.6,1.20865671642,0.9402985074629999,12
Sam Dekker/2016-17,18.4,21.5517241379,3.6,1.5,4.7,0.159,0.5489999999999999,2.4,7.2,7.7,1.3,1.2,0.436,1.2,-0.6,1.2098850574700002,2.35632183908,3
Kris Humphries/2014-15,21.0,32.6493506494,5.6,0.0,0.2,0.262,0.512,3.2,11.1,6.7,1.3,1.5,0.016,2.1,0.7,1.21064935065,2.92207792208,5
JJ Barea/2015-16,22.5,42.960784313699996,4.7,2.2,5.6,0.135,0.536,0.6,3.3,31.5,0.8,0.1,0.366,0.7,-2.8,1.2120588235299998,0.509803921569,9
Brandan Wright/2014-15,19.3,23.935897435900003,5.8,0.0,0.1,0.309,0.66,3.2,8.0,4.4,1.7,5.1,0.008,1.8,2.4,1.21307692308,5.0,3
Derrick Williams/2014-15,19.8,23.524390243899997,4.1,1.2,3.8,0.40399999999999997,0.54,1.0,5.0,5.6,1.2,0.2,0.322,0.4,-2.7,1.21731707317,1.2560975609799998,3
Josh Richardson/2015-16,21.3,28.0,2.3,1.7,3.7,0.23199999999999998,0.569,0.7,3.5,9.7,1.7,1.7,0.423,1.2,0.4,1.2208045977,1.45977011494,5
Willy Hernangomez/2016-17,18.4,35.5189873418,6.6,0.1,0.4,0.26899999999999996,0.564,4.6,13.6,11.5,1.5,2.2,0.032,1.6,0.6,1.22189873418,4.89873417722,5
Gerald Green/2014-15,19.5,26.256097561,4.7,3.4,9.6,0.154,0.532,0.8,4.6,10.9,1.4,0.6,0.49700000000000005,1.0,-3.3,1.22280487805,0.9756097560979999,12
Stanley Johnson/2016-17,17.8,23.6585365854,2.2,1.2,4.0,0.145,0.436,0.9,5.0,10.5,2.1,1.5,0.42200000000000004,1.8,1.8,1.225,0.853658536585,12
Jusuf Nurkic/2016-17,21.4,36.9090909091,7.0,0.0,0.0,0.39299999999999996,0.528,4.0,12.1,13.9,1.8,4.2,0.002,1.8,2.2,1.22558441558,4.7012987013,11
Kent Bazemore/2014-15,17.7,23.4949494949,2.5,1.3,3.6,0.302,0.52,0.6,6.0,8.6,2.0,2.1,0.39899999999999997,1.9,1.3,1.2266666666700001,1.4040404040399999,3
David Lee/2016-17,18.7,32.9894736842,6.0,0.0,0.0,0.26899999999999996,0.613,3.6,10.7,13.0,1.1,2.2,0.0,2.5,2.5,1.22989473684,3.4631578947400006,5
Tayshaun Prince/2014-15,24.1,27.987012986999996,3.8,0.8,1.7,0.162,0.504,1.3,5.4,10.3,1.1,0.9,0.16699999999999998,1.2,0.1,1.2336363636399998,1.94805194805,5
Ramon Sessions/2014-15,18.6,42.1518987342,3.2,0.6,1.8,0.518,0.49,0.7,4.4,23.0,1.2,0.0,0.18,0.7,-1.6,1.23582278481,0.721518987342,7
Ramon Sessions/2015-16,20.3,37.3510638298,5.3,0.8,2.4,0.478,0.565,0.5,4.4,22.0,1.3,0.2,0.188,1.3,-1.5,1.23723404255,0.808510638298,7
JaMychal Green/2015-16,18.5,29.5747126437,5.4,0.4,1.1,0.27699999999999997,0.52,3.5,9.3,7.7,1.6,2.1,0.091,1.4,-0.3,1.2372413793100001,2.2183908046000003,5
Myles Turner/2015-16,22.8,27.4,6.9,0.1,0.4,0.228,0.531,1.8,8.7,5.0,0.9,5.1,0.026000000000000002,2.3,1.4,1.23766666667,5.4,5
Luis Scola/2015-16,21.5,32.9603960396,4.5,1.4,3.5,0.14,0.523,1.8,7.9,6.8,1.5,1.4,0.26899999999999996,1.9,-0.4,1.23841584158,2.4455445544599996,5
Nick Young/2016-17,25.9,22.8271604938,2.4,3.9,9.7,0.142,0.588,0.6,3.2,5.8,1.2,0.7,0.665,0.2,-3.4,1.2395061728399999,1.04938271605,3
Devin Harris/2015-16,20.0,29.4605263158,3.2,1.5,4.4,0.374,0.5589999999999999,0.5,3.9,14.5,2.4,0.8,0.42200000000000004,1.3,0.4,1.2413157894700002,1.1447368421100002,12
Jonathon Simmons/2016-17,17.8,26.989361702100002,3.8,0.8,2.6,0.314,0.504,0.5,4.1,13.2,1.7,1.5,0.242,2.1,0.9,1.2418085106399999,1.1170212766,12
Ronnie Price/2015-16,19.5,36.9166666667,1.4,2.0,5.8,0.136,0.517,0.7,2.9,17.9,3.0,0.9,0.649,1.0,-0.1,1.24527777778,0.402777777778,7
Anthony Tolliver/2014-15,18.8,28.1341463415,1.4,2.7,7.3,0.17600000000000002,0.569,1.3,5.9,6.3,0.9,0.9,0.738,0.9,-1.1,1.24658536585,2.6463414634099998,3
Patty Mills/2014-15,15.7,36.810344827600005,3.0,2.8,8.2,0.11900000000000001,0.496,0.9,3.4,16.9,1.8,0.2,0.542,0.9,-1.8,1.2541379310299998,0.48275862069,7
DJ Augustin/2016-17,19.7,40.7682926829,2.3,2.2,6.4,0.311,0.524,0.4,2.7,20.4,1.0,0.1,0.53,0.5,-3.3,1.25646341463,0.646341463415,7
Clint Capela/2015-16,19.1,26.4022988506,5.7,0.0,0.0,0.531,0.5529999999999999,4.7,12.1,5.1,2.0,5.2,0.003,2.0,1.7,1.25954022989,5.5402298850600005,5
Nerlens Noel/2016-17,20.5,27.25,6.3,0.0,0.0,0.359,0.622,3.2,10.1,8.1,3.1,4.1,0.003,1.9,3.8,1.2619642857100002,5.96428571429,5
Norman Powell/2016-17,18.0,23.7472527473,4.5,1.5,4.6,0.314,0.552,0.7,4.4,9.3,1.9,0.9,0.342,1.4,-1.2,1.26208791209,0.879120879121,3
Taj Gibson/2015-16,26.5,25.7904761905,4.9,0.0,0.1,0.292,0.556,3.8,9.4,8.3,1.2,2.9,0.006,2.2,1.7,1.26828571429,3.5809523809500003,5
Langston Galloway/2016-17,20.2,26.8518518519,2.1,2.9,7.4,0.11699999999999999,0.51,0.7,3.8,9.4,1.5,0.3,0.565,1.1,-1.7,1.27308641975,0.938271604938,3
Thabo Sefolosha/2014-15,18.8,29.9272727273,2.9,0.9,2.9,0.233,0.506,2.0,8.2,11.2,2.8,1.8,0.313,1.7,2.5,1.2763636363600002,1.47272727273,5
Cory Joseph/2014-15,18.3,37.696629213499996,4.8,0.4,1.1,0.348,0.564,1.1,4.8,19.7,1.6,0.9,0.107,1.8,0.5,1.27853932584,1.22471910112,7
Alex Len/2014-15,22.0,27.2875,4.2,0.0,0.1,0.295,0.542,3.4,10.8,3.1,1.1,5.3,0.008,2.1,2.3,1.2815,6.7,5
Mario Hezonja/2015-16,17.9,23.313253011999997,2.9,1.7,4.9,0.129,0.541,0.7,4.5,11.2,1.4,1.0,0.45899999999999996,1.0,-0.9,1.2834939759000001,1.31325301205,12
Ed Davis/2015-16,20.8,29.7254901961,4.4,0.0,0.0,0.605,0.616,4.8,12.8,7.7,1.7,3.3,0.0,2.3,2.5,1.285,4.74509803922,5
Anthony Tolliver/2016-17,22.7,26.9102564103,1.6,2.2,5.6,0.23399999999999999,0.595,1.2,5.8,7.7,1.1,1.2,0.655,0.8,-0.8,1.28538461538,2.34615384615,5
Mike Conley/2015-16,31.4,46.393939393900006,4.4,1.6,4.4,0.32899999999999996,0.5379999999999999,0.5,3.4,32.7,2.0,0.8,0.309,1.1,-1.9,1.2860606060600002,1.11111111111,9
Kelly Oubre/2016-17,20.3,20.7234042553,3.0,1.2,4.2,0.22399999999999998,0.516,1.4,5.8,4.0,1.8,0.9,0.425,1.4,-0.5,1.29978723404,1.8404255319099998,3
Omri Casspi/2014-15,21.1,29.564102564099997,4.4,0.9,2.2,0.447,0.58,1.4,6.6,11.8,1.1,0.5,0.204,0.6,-1.3,1.30153846154,1.9358974359,5
Domantas Sabonis/2016-17,20.1,30.678160919499998,3.1,1.1,3.5,0.139,0.469,1.0,6.3,7.2,1.2,1.6,0.331,1.8,-0.1,1.3016091954,3.35632183908,5
Tiago Splitter/2014-15,19.8,31.920634920599998,5.9,0.0,0.0,0.396,0.601,3.2,8.8,11.8,1.7,2.7,0.0,1.7,2.4,1.3057142857100001,4.4126984127,5
Carlos Boozer/2014-15,23.8,37.743902439,7.9,0.0,0.0,0.20199999999999999,0.517,2.4,10.3,10.3,1.2,0.6,0.0,1.0,-1.5,1.3087804878,3.28048780488,11
Jordan Clarkson/2014-15,25.0,38.8170731707,5.6,0.9,3.0,0.265,0.528,1.4,4.7,23.8,1.8,0.7,0.203,0.4,-1.7,1.31195121951,1.4512195122,7
Josh Richardson/2016-17,30.5,30.8292682927,2.8,1.7,5.1,0.15,0.493,0.8,3.7,12.7,1.9,1.9,0.442,1.9,1.1,1.3143902439,1.37804878049,5
Shaun Livingston/2014-15,18.8,41.039215686300004,4.9,0.0,0.0,0.23,0.529,1.1,4.5,24.2,1.6,1.0,0.005,1.8,0.4,1.31607843137,1.36274509804,7
Steve Blake/2014-15,18.9,38.6022727273,1.1,1.8,5.2,0.125,0.507,0.4,3.2,26.2,1.4,0.2,0.67,1.4,-0.9,1.3179545454500001,0.9431818181820001,7
Deron Williams/2016-17,25.9,49.3043478261,3.9,1.8,5.1,0.182,0.541,0.3,3.2,35.9,1.0,0.4,0.39,0.9,-2.4,1.31934782609,1.16304347826,9
Alex Len/2016-17,20.3,28.375,5.2,0.1,0.3,0.449,0.5529999999999999,3.6,11.8,4.2,1.1,5.1,0.026000000000000002,1.7,1.2,1.323625,5.3125,5
Lou Williams/2015-16,28.5,30.652173913000002,3.3,2.1,6.0,0.612,0.584,0.6,3.2,15.1,1.6,0.8,0.462,0.3,-2.7,1.32652173913,1.0,7
Jerami Grant/2016-17,19.1,23.5465116279,2.6,1.0,2.7,0.44799999999999995,0.556,0.9,4.8,4.2,1.1,4.1,0.354,1.8,0.9,1.32779069767,2.2325581395299996,3
Ray McCallum/2014-15,21.1,40.1219512195,4.3,0.9,2.8,0.179,0.496,1.3,4.5,21.3,1.6,0.6,0.23600000000000002,0.5,-1.3,1.3334146341500002,0.939024390244,7
Marc Gasol/2015-16,34.4,44.3048780488,6.6,0.0,0.1,0.34700000000000003,0.528,1.2,7.3,18.9,1.4,3.6,0.004,1.9,1.7,1.33353658537,4.39024390244,1
Arron Afflalo/2016-17,25.9,26.12,2.8,1.4,3.4,0.221,0.5589999999999999,0.2,2.8,7.4,0.7,0.4,0.36,0.2,-2.0,1.33693333333,0.64,5
Kelly Olynyk/2015-16,20.2,38.8918918919,4.3,2.2,5.4,0.23,0.561,1.9,7.3,11.9,1.8,1.8,0.37799999999999995,2.0,0.4,1.33824324324,3.6081081081099997,11
James Ennis/2016-17,23.5,19.7356321839,2.3,1.2,3.3,0.34299999999999997,0.581,1.7,6.2,6.5,1.6,1.2,0.42700000000000005,1.7,1.0,1.33827586207,1.2183908046,3
Jrue Holiday/2015-16,28.2,43.6,6.4,1.7,5.1,0.231,0.529,0.5,3.8,37.3,2.4,1.0,0.27699999999999997,1.2,-1.3,1.3385,1.29,9
AlFarouq Aminu/2014-15,18.5,24.7411764706,3.0,0.9,3.3,0.331,0.504,3.0,9.0,6.1,2.6,3.7,0.34700000000000003,2.0,2.9,1.3410588235299998,2.8,3
Maurice Harkless/2015-16,18.7,23.702127659600002,3.9,1.0,3.5,0.27,0.541,2.5,6.9,6.9,1.7,1.9,0.341,1.3,0.2,1.34180851064,2.05319148936,3
Meyers Leonard/2015-16,21.9,37.8307692308,2.9,2.3,6.2,0.106,0.561,1.4,8.5,10.6,0.3,1.1,0.524,1.0,-1.0,1.3427692307700003,3.6153846153800004,11
Kobe Bryant/2015-16,28.2,33.4615384615,5.1,2.6,9.0,0.252,0.469,0.8,4.8,19.1,1.7,0.5,0.42,0.5,-3.3,1.3443956044,0.769230769231,7
Nikola Mirotic/2014-15,20.2,34.1276595745,3.4,2.2,6.8,0.455,0.556,1.4,8.8,9.7,1.7,2.4,0.502,2.7,0.0,1.34574468085,3.3936170212800003,5
Jerryd Bayless/2015-16,28.9,34.9066666667,2.0,2.4,5.5,0.20600000000000002,0.568,0.5,3.4,16.2,1.6,0.6,0.529,0.6,-2.1,1.3472,1.0266666666700002,7
Markieff Morris/2015-16,25.5,38.7532467532,5.7,1.0,3.4,0.205,0.489,1.6,7.8,12.7,1.7,1.7,0.21600000000000003,1.7,0.1,1.3479220779199999,2.35064935065,11
Ryan Anderson/2014-15,27.5,31.7093023256,3.6,2.6,7.7,0.207,0.524,2.3,6.3,5.4,1.0,0.9,0.49200000000000005,0.9,-3.1,1.34825581395,3.76744186047,5
Patrick Patterson/2016-17,24.6,30.0114942529,1.4,2.1,5.7,0.156,0.542,1.4,6.6,6.6,1.3,1.2,0.659,1.6,0.4,1.3489655172400001,2.27586206897,5
Shabazz Muhammad/2016-17,19.4,18.3037974684,5.7,1.2,3.5,0.318,0.5660000000000001,2.0,5.2,3.7,0.7,0.3,0.244,0.2,-4.3,1.35088607595,0.8987341772149999,3
Trevor Booker/2014-15,19.8,42.6790123457,4.5,0.7,1.9,0.319,0.536,3.2,9.1,9.0,1.5,2.1,0.18100000000000002,1.9,0.7,1.35148148148,2.1481481481499998,11
Raul Neto/2015-16,18.5,40.609756097600005,2.8,1.5,3.9,0.16699999999999998,0.53,0.4,2.9,18.7,2.2,0.1,0.38799999999999996,1.6,-0.7,1.35548780488,1.14634146341,7
Jameer Nelson/2014-15,22.3,44.1830985915,3.0,2.3,6.6,0.071,0.503,0.8,3.7,27.8,1.7,0.3,0.512,0.8,-1.6,1.3556338028200001,0.760563380282,9
Tony Parker/2015-16,27.5,44.611111111099994,5.9,0.5,1.2,0.24100000000000002,0.546,0.3,3.2,29.1,1.4,0.4,0.092,2.9,-0.3,1.3575396825400001,0.84126984127,9
Dirk Nowitzki/2016-17,26.4,41.881355932199995,5.5,2.0,5.3,0.165,0.529,0.6,8.9,10.6,1.1,2.4,0.308,1.9,0.3,1.3586440678,4.8983050847500005,11
Kenneth Faried/2015-16,25.3,32.2298850575,7.4,0.0,0.0,0.355,0.5770000000000001,5.0,12.3,8.1,0.9,2.9,0.003,1.5,-0.1,1.35931034483,3.86206896552,5
Tim Frazier/2016-17,23.5,46.8125,2.9,0.9,3.0,0.319,0.504,0.8,4.1,31.4,1.8,0.3,0.317,1.4,-0.7,1.360375,1.05,9
Beno Udrih/2014-15,18.9,45.239130434799996,5.3,0.6,2.3,0.20199999999999999,0.55,0.5,3.4,24.0,1.6,0.4,0.192,1.6,-1.0,1.36217391304,1.0760869565200002,9
Randy Foye/2014-15,21.7,29.1296296296,1.8,3.1,8.7,0.13699999999999998,0.51,0.3,2.8,17.0,1.6,0.8,0.654,0.4,-1.8,1.36425925926,1.12962962963,12
JJ Barea/2014-15,17.7,43.67073170729999,4.5,1.4,4.4,0.175,0.502,0.6,3.5,29.5,1.2,0.1,0.312,0.6,-2.5,1.36536585366,0.743902439024,9
Danny Green/2015-16,26.1,29.1076923077,1.7,2.0,6.1,0.08199999999999999,0.49200000000000005,0.8,5.3,9.3,2.0,2.4,0.622,4.1,3.0,1.36561538462,1.8307692307700003,5
Zaza Pachulia/2014-15,23.7,33.3636363636,5.0,0.0,0.1,0.302,0.506,4.1,10.4,16.2,2.4,1.0,0.006,2.9,2.2,1.36568181818,5.14772727273,7
Dennis Schroder/2014-15,19.7,50.1855670103,5.5,1.2,3.5,0.26899999999999996,0.516,0.7,3.9,34.6,1.7,0.2,0.223,1.4,-2.1,1.3669072164899998,0.587628865979,9
Ben McLemore/2015-16,21.2,20.3373493976,3.2,1.7,4.6,0.226,0.531,0.8,3.7,7.9,1.7,0.6,0.40700000000000003,0.7,-1.2,1.36734939759,1.3253012048200001,3
Jae Crowder/2014-15,20.1,30.202247190999998,3.7,1.3,4.5,0.259,0.517,1.6,6.4,8.6,2.2,1.2,0.382,2.0,0.6,1.3691011236000001,2.05617977528,5
Emmanuel Mudiay/2016-17,25.6,42.875,3.9,1.4,4.6,0.303,0.483,0.7,4.6,21.8,1.4,0.7,0.32299999999999995,0.5,-1.8,1.37194444444,1.15277777778,7
Rodney Hood/2014-15,21.3,32.037037037,3.1,2.1,5.8,0.214,0.529,0.3,4.0,13.2,1.5,0.9,0.455,0.9,-1.3,1.37296296296,1.33333333333,12
Enes Kanter/2016-17,21.3,31.5454545455,9.3,0.1,0.9,0.387,0.599,4.6,11.3,7.9,1.0,2.0,0.052000000000000005,1.8,-1.9,1.37337662338,5.1428571428600005,5
Kelly Olynyk/2016-17,20.5,40.8387096774,4.5,1.6,4.5,0.242,0.603,1.7,8.4,15.2,1.4,1.5,0.37799999999999995,1.9,0.5,1.37666666667,3.59139784946,7
Lance Thomas/2015-16,22.3,28.202898550700002,3.4,1.2,3.0,0.312,0.557,0.9,3.6,6.4,0.9,0.4,0.285,0.5,-2.1,1.37768115942,1.05797101449,5
Gerald Henderson/2015-16,19.9,24.8,4.6,1.2,3.4,0.276,0.526,0.8,5.3,8.2,1.4,1.0,0.257,1.0,-1.4,1.3830588235299999,1.17647058824,3
Caron Butler/2014-15,20.8,30.4875,1.7,1.8,4.9,0.154,0.544,0.5,4.3,7.3,1.4,0.2,0.5529999999999999,1.0,-0.5,1.38475,1.625,5
Lance Stephenson/2014-15,25.8,40.9866666667,4.3,0.4,2.4,0.2,0.419,0.9,6.3,25.4,1.2,0.4,0.191,1.8,0.5,1.38813333333,1.0266666666700002,7
Kenneth Faried/2016-17,21.2,29.2307692308,6.3,0.0,0.2,0.45399999999999996,0.588,5.1,12.8,6.3,1.6,2.4,0.013999999999999999,1.2,-0.1,1.3892307692299999,3.0,5
Jared Dudley/2014-15,23.8,34.5113636364,2.6,1.6,4.0,0.158,0.5720000000000001,0.9,4.6,11.5,2.1,0.5,0.45399999999999996,2.1,0.5,1.3901136363600002,3.29545454545,5
Iman Shumpert/2015-16,24.4,22.219512195100002,1.9,1.2,4.0,0.16699999999999998,0.475,0.9,5.6,9.8,2.1,1.2,0.479,1.8,1.9,1.39085365854,0.963414634146,3
David West/2014-15,28.7,48.17073170729999,6.1,0.1,0.4,0.235,0.508,2.1,8.5,20.1,1.3,2.0,0.028999999999999998,2.8,2.4,1.3913414634099999,3.0,1
Ty Lawson/2016-17,25.1,48.975308641999995,4.2,0.7,2.5,0.41600000000000004,0.551,0.9,3.7,30.0,2.2,0.3,0.226,1.0,-1.5,1.39148148148,0.666666666667,9
Larry Nance/2015-16,20.1,31.7313432836,4.5,0.0,0.3,0.157,0.544,2.9,8.9,5.7,2.1,1.4,0.033,0.9,0.6,1.39492537313,2.1791044776099997,5
Jeff Green/2016-17,22.2,32.0142857143,3.9,1.2,4.5,0.301,0.505,0.9,5.0,8.1,1.2,0.7,0.34600000000000003,0.9,-1.8,1.3967142857100001,2.2142857142900003,5
Wesley Johnson/2015-16,20.8,24.471264367800003,2.3,2.2,6.7,0.08900000000000001,0.513,0.8,5.4,4.4,2.7,2.6,0.6,2.7,1.8,1.39804597701,2.31034482759,3
Otto Porter/2014-15,19.4,21.532608695700002,3.5,0.9,2.6,0.20199999999999999,0.523,1.8,5.6,6.8,1.6,1.7,0.266,1.8,0.9,1.39945652174,1.38043478261,3
LeBron James/2015-16,35.6,48.4465408805,8.6,1.2,3.7,0.34700000000000003,0.588,1.5,7.5,36.0,2.0,1.5,0.19899999999999998,4.0,2.3,1.4017610062900001,1.32704402516,9
Enes Kanter/2015-16,21.0,39.8932038835,8.5,0.2,0.4,0.349,0.626,5.2,13.9,3.1,0.7,1.5,0.028999999999999998,2.1,-3.1,1.4018446601899999,5.12621359223,11
Caris LeVert/2016-17,21.7,27.836065573800003,3.3,1.7,5.4,0.245,0.556,0.7,5.5,13.7,1.9,0.5,0.484,1.0,-0.4,1.40475409836,1.5901639344299998,12
Andrew Bogut/2014-15,23.6,39.4606741573,4.5,0.0,0.0,0.11800000000000001,0.565,3.2,12.3,15.4,1.2,5.3,0.0,3.4,5.5,1.4067415730300001,7.033707865169999,11
Dirk Nowitzki/2015-16,31.5,41.0275229358,5.7,1.9,5.2,0.252,0.555,0.8,7.4,10.1,1.1,1.8,0.308,2.6,-0.3,1.4077064220200002,4.70642201835,11
Dorian FinneySmith/2016-17,20.3,23.621951219499998,1.5,1.2,4.2,0.183,0.486,1.2,4.8,6.0,1.6,1.4,0.574,1.5,1.3,1.4143902438999998,2.42682926829,3
Austin Rivers/2014-15,20.6,32.119565217399995,3.8,0.9,3.0,0.254,0.48100000000000004,0.6,3.5,14.7,1.6,0.7,0.264,1.0,-1.2,1.41891304348,1.03260869565,7
Shaun Livingston/2015-16,19.5,41.3365384615,4.8,0.0,0.3,0.245,0.581,1.0,4.0,21.0,1.8,1.3,0.032,1.7,0.1,1.4196153846200001,1.5384615384600002,7
OJ Mayo/2014-15,23.9,29.943181818200003,4.2,2.1,5.9,0.198,0.529,0.6,4.0,19.4,1.7,0.9,0.395,1.9,-1.3,1.42102272727,1.20454545455,7
Trevor Booker/2015-16,20.7,41.0365853659,3.9,0.3,0.9,0.273,0.5329999999999999,3.7,10.0,8.2,1.9,2.1,0.106,2.6,2.3,1.4215853658500002,2.39024390244,11
Tim Hardaway/2014-15,24.0,38.987654321,3.4,2.6,7.6,0.218,0.512,0.3,3.3,13.5,0.6,0.7,0.494,0.0,-4.2,1.42197530864,1.53086419753,7
Mirza Teletovic/2015-16,21.3,41.6463414634,3.2,3.9,9.8,0.19899999999999998,0.5710000000000001,1.2,6.4,9.1,0.9,1.0,0.5920000000000001,0.9,-2.7,1.42243902439,3.7195121951199996,11
Wayne Ellington/2015-16,21.3,22.9268292683,2.7,2.1,6.0,0.11199999999999999,0.498,0.4,3.9,7.8,1.5,0.3,0.478,0.3,-2.3,1.42365853659,1.09756097561,3
Vince Carter/2016-17,24.6,31.0454545455,1.6,2.2,5.9,0.235,0.542,0.7,4.5,11.5,1.7,1.9,0.604,2.1,0.9,1.42806818182,1.5568181818200002,5
Glenn Robinson/2016-17,20.7,21.2876712329,2.8,1.2,3.2,0.225,0.564,1.4,6.2,4.7,1.4,1.2,0.37,1.2,-0.2,1.4302739726,1.71232876712,3
Jerryd Bayless/2014-15,22.3,42.8295454545,3.8,0.8,2.5,0.266,0.519,0.5,4.4,21.0,1.8,0.6,0.233,2.0,-0.3,1.4342045454499999,1.39772727273,7
Marco Belinelli/2014-15,22.4,30.1298701299,2.9,2.2,6.0,0.21100000000000002,0.5529999999999999,0.7,4.1,10.3,1.1,0.2,0.489,1.4,-1.1,1.43558441558,1.2727272727299999,5
Danilo Gallinari/2014-15,24.2,31.5,3.1,2.7,7.6,0.336,0.563,0.8,5.5,9.4,1.6,1.1,0.53,1.0,-1.1,1.43636363636,2.28787878788,5
Joe Ingles/2014-15,21.2,33.6463414634,1.6,1.5,4.3,0.113,0.5329999999999999,0.5,3.8,16.8,2.3,0.5,0.5710000000000001,1.6,0.3,1.43731707317,0.8780487804880001,7
Manu Ginobili/2014-15,22.7,42.8780487805,3.7,2.0,5.9,0.34600000000000003,0.544,0.6,4.8,28.6,2.2,0.9,0.43799999999999994,2.3,0.3,1.43768292683,1.0487804878,9
Shabazz Muhammad/2015-16,20.5,21.5,5.8,0.9,3.3,0.355,0.5479999999999999,2.1,5.7,5.2,0.7,0.3,0.223,0.2,-4.2,1.4387804878000001,1.2560975609799998,3
Wayne Ellington/2014-15,25.8,25.1341463415,3.5,1.9,5.2,0.10400000000000001,0.504,0.7,4.5,10.2,1.0,0.1,0.39399999999999996,0.1,-2.6,1.43914634146,0.743902439024,3
Jerami Grant/2014-15,21.2,33.2571428571,2.0,1.3,4.1,0.5479999999999999,0.47,1.3,5.2,9.4,1.5,4.0,0.44299999999999995,1.4,1.0,1.44085714286,2.54285714286,5
Luis Scola/2014-15,20.5,43.82926829270001,6.4,0.1,0.4,0.35200000000000004,0.515,3.0,11.4,11.0,1.5,0.8,0.031,2.7,0.7,1.44170731707,2.69512195122,11
Marco Belinelli/2015-16,24.6,27.4523809524,3.3,2.0,6.4,0.217,0.5,0.2,2.5,11.1,1.1,0.1,0.46799999999999997,0.3,-2.9,1.44214285714,0.964285714286,5
Nene Hilario/2014-15,25.3,35.747126436799995,6.5,0.0,0.1,0.336,0.534,1.8,7.3,12.0,2.0,1.0,0.008,2.5,1.3,1.44344827586,3.65517241379,11
Zach Randolph/2016-17,24.5,41.2441860465,8.3,0.4,1.9,0.2,0.49,3.7,12.1,13.5,1.1,0.5,0.098,2.4,-0.7,1.4440697674399998,3.41860465116,11
Lance Thomas/2014-15,24.0,28.7808219178,4.2,0.2,0.5,0.22399999999999998,0.456,1.6,4.7,7.4,1.3,0.4,0.05,0.4,-1.6,1.44424657534,1.09589041096,5
Serge Ibaka/2015-16,32.1,25.275362318800003,5.1,0.9,2.6,0.139,0.5329999999999999,2.0,7.7,3.9,0.8,4.5,0.212,3.0,1.0,1.44557971014,5.02173913043,5
Dennis Schroder/2015-16,20.3,52.9239130435,5.6,1.7,5.3,0.233,0.51,0.6,4.5,36.1,2.1,0.4,0.306,2.3,-0.9,1.4461956521700001,1.0760869565200002,9
Raymond Felton/2016-17,21.3,39.75,3.7,1.0,3.0,0.125,0.496,0.7,4.6,16.3,2.0,1.1,0.28,1.8,0.9,1.4494318181799999,1.39772727273,7
Matt Barnes/2016-17,24.0,40.0344827586,2.0,1.8,5.3,0.188,0.514,1.4,7.8,15.6,1.3,1.3,0.556,1.7,0.6,1.45011494253,1.9655172413799997,7
CJ Watson/2014-15,24.9,47.5633802817,2.8,1.8,4.4,0.4,0.581,0.5,4.1,23.3,2.1,0.5,0.42,1.8,0.1,1.45042253521,0.87323943662,9
Nikola Jokic/2015-16,21.7,42.2409638554,5.8,0.6,1.7,0.317,0.5820000000000001,3.8,11.6,18.1,2.3,2.3,0.14,2.2,2.2,1.45120481928,5.14457831325,7
Alan Anderson/2014-15,23.6,23.806818181799997,2.5,1.5,4.3,0.23,0.563,0.6,4.2,7.2,1.7,0.2,0.47700000000000004,1.1,-0.5,1.45125,1.42045454545,3
Zaza Pachulia/2015-16,26.4,35.0833333333,3.9,0.0,0.1,0.5870000000000001,0.55,4.5,12.9,9.7,1.6,0.9,0.006,2.7,2.2,1.45145833333,6.0,11
Justin Holiday/2016-17,20.0,27.487804878000002,3.0,2.1,6.0,0.149,0.5489999999999999,0.6,4.9,9.2,2.0,1.5,0.507,1.2,-0.8,1.45414634146,1.7439024390200002,3
Greg Monroe/2016-17,22.5,34.3409090909,7.6,0.0,0.1,0.32899999999999996,0.5720000000000001,3.3,10.5,17.3,2.6,1.8,0.006,2.6,1.5,1.455,5.01136363636,7
Isaiah Canaan/2015-16,25.5,39.4457831325,1.5,3.2,8.9,0.249,0.528,0.4,3.2,11.3,1.4,0.5,0.672,0.5,-2.9,1.45530120482,0.987951807229,11
Jared Sullinger/2015-16,23.6,44.597701149399995,6.1,0.5,1.9,0.2,0.47600000000000003,3.6,12.7,15.5,1.9,1.9,0.128,3.6,2.3,1.4586206896599998,5.14942528736,1
